epoca,loss_total,loss_dados,loss_fisica,loss_contorno
118,0.028226703684602995,0.028226703684602995,0,0
119,0.028217373971111445,0.028217373971111445,0,0
120,0.028208010204656332,0.028208010204656332,0,0
121,0.0281986721786567,0.0281986721786567,0,0
122,0.028189321420896522,0.028189321420896522,0,0
123,0.028179859373809617,0.028179859373809617,0,0
124,0.02817019360230216,0.02817019360230216,0,0
125,0.028160289007921748,0.028160289007921748,0,0
126,0.02815017691688125,0.02815017691688125,0,0
127,0.028139923876788906,0.028139923876788906,0,0
128,0.028129585172534874,0.028129585172534874,0,0
129,0.028119172914222796,0.028119172914222796,0,0
130,0.028108655097736603,0.028108655097736603,0,0
131,0.02809798103096356,0.02809798103096356,0,0
132,0.028087113567059736,0.028087113567059736,0,0
133,0.0280760476949399,0.0280760476949399,0,0
